"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.501591792E0,-4.423999708E-2,4.134800076E-1,-1.872757924E0,1.918370437E0
9.511572792E0,-1.615541831E-2,3.634231639E-1,-1.336715013E0,1.385331881E0
9.521553792E0,5.021687474E-2,3.053132424E-1,-8.102340549E-1,8.673045222E-1
9.531534792E0,9.845205501E-2,2.569746029E-1,-3.378924662E-1,4.357752545E-1
9.541514792E0,6.466161702E-2,2.162022606E-1,1.269547462E-1,2.589247956E-1
9.551495792E0,9.679115340E-3,2.120606777E-1,5.946191472E-1,6.313757570E-1
9.561476792E0,-5.811028697E-2,2.168621188E-1,1.051698334E0,1.075395448E0
9.571456792E0,-1.033975569E-1,1.874272352E-1,1.495639996E0,1.510880214E0
9.581437792E0,-5.358234935E-2,1.680349445E-1,1.937888305E0,1.945897708E0
9.591418792E0,3.832535572E-2,1.591170636E-1,2.380831847E0,2.386450787E0
9.601399792E0,6.927525289E-2,1.534783012E-1,2.809202374E0,2.814244593E0
9.611379792E0,1.034445539E-1,1.454091436E-1,3.123163941E0,3.128257917E0
9.621360792E0,1.169200471E-1,1.354951894E-1,3.340397358E0,3.345188149E0
9.631341792E0,5.648852516E-2,1.280575311E-1,3.521813071E0,3.524593167E0
9.641322792E0,5.423182882E-3,1.267290437E-1,3.653467224E0,3.655668533E0
9.651302792E0,2.770081870E-3,1.256706977E-1,3.699242737E0,3.701377801E0
9.661283792E0,1.098969564E-2,1.010960197E-1,3.684935769E0,3.686338672E0
9.671264792E0,4.131280784E-2,7.596176326E-2,3.662099469E0,3.663120180E0
9.681245792E0,1.073579857E-1,5.500943542E-2,3.542057886E0,3.544111432E0
9.691225792E0,1.399615120E-1,2.428407133E-2,3.375341488E0,3.378329336E0
9.701206792E0,7.774439659E-2,-1.585092455E-2,3.136789123E0,3.137792448E0
9.711187792E0,2.120532956E-2,-4.322758824E-2,2.778024436E0,2.778441660E0
9.721167792E0,-2.383138720E-2,-5.923872650E-2,2.342968202E0,2.343838125E0
9.731148792E0,-8.597248882E-2,-8.222968608E-2,1.941564449E0,1.945205773E0
9.741129792E0,-8.589643847E-2,-9.332857847E-2,1.546228936E0,1.551422684E0
9.751110792E0,3.035015557E-2,-1.145975330E-1,1.075532169E0,1.082045828E0
9.761090792E0,1.018992445E-1,-1.438403356E-1,6.429487234E-1,6.666757526E-1
9.771071792E0,9.098055594E-2,-1.390391868E-1,2.367502534E-1,2.892404528E-1
9.781052792E0,7.163507950E-2,-1.104571196E-1,-2.580037129E-1,2.896519908E-1
9.791033792E0,6.094187424E-3,-6.876062483E-2,-8.102276230E-1,8.131629380E-1
9.801013792E0,-1.035142820E-1,-1.145469546E-2,-1.312118701E0,1.316245380E0
9.810994792E0,-7.536271602E-2,3.791422337E-2,-1.750466332E0,1.752498047E0
9.820975792E0,2.131701138E-2,9.141946256E-2,-2.088806110E0,2.090914369E0
9.830956792E0,4.471555844E-2,1.568819654E-1,-2.323350794E0,2.329070704E0
9.840936792E0,6.310837727E-2,2.085070324E-1,-2.614600605E0,2.623660454E0
9.850917792E0,4.423542894E-2,2.727761185E-1,-2.966519372E0,2.979362477E0
9.860898792E0,-7.138587847E-2,3.572394410E-1,-3.230784869E0,3.251259268E0
9.870879792E0,-8.744134594E-2,4.178899777E-1,-3.422176516E0,3.448705573E0
9.880859792E0,-5.654220991E-3,4.315841568E-1,-3.531787251E0,3.558063805E0
9.890840792E0,3.956843723E-2,4.664163128E-1,-3.440889360E0,3.472582530E0
9.900821792E0,1.203325187E-1,4.945797193E-1,-3.331440593E0,3.370101696E0
9.910802792E0,1.029750225E-1,5.175078213E-1,-3.273490008E0,3.315743511E0
9.920782792E0,-1.885657612E-2,5.352491507E-1,-3.216873758E0,3.261153783E0
9.930763792E0,-4.915377785E-2,5.263055420E-1,-3.129349710E0,3.173679761E0
9.940744792E0,-3.291426927E-2,5.150911671E-1,-2.866688690E0,2.912783258E0
9.950724792E0,-1.427725609E-2,4.893721890E-1,-2.430747773E0,2.479561194E0
9.960705792E0,9.811850790E-2,4.385125226E-1,-2.021045651E0,2.070397546E0
9.970686792E0,1.180596329E-1,4.041022432E-1,-1.632874732E0,1.686272988E0
9.980667792E0,6.757042408E-3,3.794617841E-1,-1.266167772E0,1.321823638E0
9.990647792E0,-4.988690905E-2,3.513533413E-1,-9.217989296E-1,9.877505458E-1
1.000062879E1,-6.131726548E-2,3.219386306E-1,-4.997229302E-1,5.976012851E-1
1.001060979E1,-8.106254529E-2,2.917731375E-1,4.635380208E-2,3.063517177E-1
1.002059079E1,1.042938620E-2,2.392578319E-1,5.631295520E-1,6.119378846E-1
1.003057079E1,1.200062806E-1,2.055901489E-1,1.024261444E0,1.051560898E0
1.004055179E1,1.179487551E-1,1.864960662E-1,1.486414259E0,1.502704243E0
1.005053279E1,6.347031992E-2,1.806178603E-1,1.875234804E0,1.884981927E0
1.006051379E1,4.530196108E-2,1.760941619E-1,2.176679821E0,2.184261080E0
1.007049379E1,5.937080048E-3,1.990251875E-1,2.521080238E0,2.528930968E0
1.008047479E1,-4.394116782E-2,2.112815362E-1,2.896916456E0,2.904943316E0
1.009045579E1,2.860494442E-3,2.084263408E-1,3.150963943E0,3.157851088E0
1.010043579E1,6.892383523E-2,1.910624492E-1,3.310888799E0,3.317113202E0
1.011041679E1,6.877765484E-2,1.696300650E-1,3.472855504E0,3.477675959E0
1.012039779E1,4.897013873E-2,1.622397691E-1,3.582527050E0,3.586533128E0
1.013037879E1,5.338233802E-2,1.585864288E-1,3.563904837E0,3.567830856E0
1.014035879E1,2.574375562E-2,1.407717168E-1,3.495889440E0,3.498817285E0
1.015033979E1,-3.713467989E-2,1.120940477E-1,3.389097063E0,3.391153633E0
1.016032079E1,-4.172595017E-2,7.132024348E-2,3.178877381E0,3.179951106E0
1.017030179E1,2.476873241E-2,3.195912659E-2,2.926077105E0,2.926356455E0
1.018028179E1,5.700538248E-2,1.381638587E-2,2.714770426E0,2.715404017E0
1.019026279E1,8.035232786E-2,-2.386365652E-2,2.443460205E0,2.444897491E0
1.020024379E1,1.405858485E-1,-8.382977664E-2,2.006445154E0,2.013110521E0
1.021022479E1,1.233689412E-1,-1.043453175E-1,1.609724436E0,1.617813525E0
1.022020479E1,-3.088280037E-3,-9.830455899E-2,1.230481630E0,1.234406078E0
1.023018579E1,-5.713979535E-2,-8.820115507E-2,7.546586090E-1,7.619409532E-1
1.024016679E1,-6.740527678E-2,-9.771340549E-2,2.028779179E-1,2.350549521E-1
1.025014779E1,-9.110082585E-2,-1.054331920E-1,-2.453363049E-1,2.821443264E-1
1.026012779E1,-2.499213260E-2,-7.008852750E-2,-6.157831442E-1,6.202627581E-1
1.027010879E1,8.888791054E-2,-3.703334033E-2,-9.751424932E-1,9.798854071E-1
1.028008979E1,6.819951139E-2,-7.715985775E-3,-1.349156719E0,1.350901389E0
1.029006979E1,9.662194960E-3,2.636246413E-2,-1.810124304E0,1.810342048E0
1.030005079E1,4.950143136E-3,1.014202479E-1,-2.265641114E0,2.267915393E0
1.031003179E1,-4.937374279E-2,1.867460346E-1,-2.545034527E0,2.552354323E0
1.032001242E1,-3.878282726E-2,2.566863352E-1,-2.762317645E0,2.774489278E0
1.032999242E1,1.196999596E-1,2.979632923E-1,-2.965591419E0,2.982925187E0
1.033997342E1,1.236923288E-1,3.522362709E-1,-3.073070260E0,3.095663257E0
1.034995442E1,5.472292185E-2,4.082897267E-1,-3.147127000E0,3.173972819E0
1.035993542E1,3.627634518E-2,4.703155285E-1,-3.276061029E0,3.309847207E0
1.036991542E1,-6.880228624E-2,5.196508259E-1,-3.347005296E0,3.387803889E0
1.037989642E1,-1.008387057E-1,5.362691975E-1,-3.340354089E0,3.384629748E0
1.038987742E1,7.665224634E-3,5.479919878E-1,-3.166487131E0,3.213564178E0
1.039985842E1,3.955520790E-2,5.474382564E-1,-2.835541742E0,2.888174203E0
1.040983842E1,5.385665685E-2,5.462711522E-1,-2.593442456E0,2.650897297E0
1.041981942E1,6.962849781E-2,5.121143496E-1,-2.447723410E0,2.501691253E0
1.042980042E1,-2.228260595E-2,4.952053714E-1,-2.208113868E0,2.263071304E0
1.043978042E1,-8.628600921E-2,4.784092444E-1,-1.831112300E0,1.894542935E0
1.044976142E1,-2.242454711E-2,4.474382973E-1,-1.395798789E0,1.465932518E0
1.045974242E1,2.217954878E-2,3.813536507E-1,-9.554525793E-1,1.028985991E0
1.046972342E1,6.364931781E-2,3.394019249E-1,-4.899031162E-1,5.993746454E-1
1.047970342E1,1.014608495E-1,3.071068758E-1,-5.165956557E-2,3.275326668E-1
1.048968442E1,5.296111923E-2,2.978054175E-1,3.918189973E-1,4.949899731E-1
1.049966542E1,-3.252630651E-2,2.731225660E-1,8.009527695E-1,8.468643550E-1
1.050964642E1,-3.388337217E-2,2.320344740E-1,1.159817444E0,1.183285504E0
1.051962642E1,-1.849203877E-2,2.378422210E-1,1.578806698E0,1.596728364E0
1.052960742E1,-1.512605254E-2,2.335237598E-1,2.053747374E0,2.067036628E0
1.053958842E1,3.890693441E-2,2.222786871E-1,2.405668480E0,2.416228963E0
1.054956942E1,9.560347427E-2,2.069627827E-1,2.645876777E0,2.655680240E0
1.055954942E1,8.939263489E-2,1.810917771E-1,2.900757492E0,2.907779102E0
1.056953042E1,7.830043025E-2,1.904315346E-1,3.140214422E0,3.146957537E0
1.057951142E1,7.522099413E-2,2.082474160E-1,3.302031437E0,3.309446600E0
1.058949142E1,3.786620311E-2,1.851865822E-1,3.388728104E0,3.393995592E0
1.059947242E1,-1.324503981E-3,1.620579207E-1,3.406072115E0,3.409925479E0
1.060945342E1,1.062925134E-2,1.572977024E-1,3.359898407E0,3.363595227E0
1.061943442E1,1.263956062E-2,1.469440377E-1,3.311066555E0,3.314349716E0
1.062941442E1,-1.733078174E-3,1.088535208E-1,3.205316151E0,3.207164437E0
1.063939542E1,2.790207256E-2,5.765968591E-2,2.977292283E0,2.977981279E0
1.064937642E1,2.575099155E-2,1.245544642E-2,2.692471485E0,2.692623432E0
1.065935742E1,-2.529205821E-2,-1.717414945E-2,2.420485325E0,2.420678386E0
1.066933742E1,-2.787718534E-2,-4.794249058E-2,2.071641608E0,2.072383790E0
1.067931842E1,4.426342249E-3,-8.724776655E-2,1.648623038E0,1.650936003E0
1.068929942E1,-2.569412738E-3,-1.140794697E-1,1.237783048E0,1.243031617E0
1.069928042E1,3.123911507E-3,-1.252391732E-1,8.461529160E-1,8.553767395E-1
1.070926042E1,6.264436416E-2,-1.144305950E-1,4.331354231E-1,4.523549184E-1
1.071924142E1,6.840536993E-2,-9.638228685E-2,2.053659081E-2,1.199607912E-1
1.072922242E1,3.323677976E-2,-8.543922275E-2,-4.345773464E-1,4.441418854E-1
1.073920242E1,3.915101912E-2,-5.830258727E-2,-9.392791808E-1,9.419009361E-1
1.074918342E1,4.125250842E-2,-1.336673498E-3,-1.343838091E0,1.344471782E0
1.075916442E1,6.241902709E-4,4.928501129E-2,-1.669034498E0,1.669762126E0
1.076914542E1,2.126899112E-2,1.205309951E-1,-2.027756501E0,2.031446902E0
1.077912542E1,5.147428192E-2,1.947616902E-1,-2.367114864E0,2.375671378E0
1.078910642E1,1.648300856E-2,2.720732832E-1,-2.607792107E0,2.621998329E0
1.079908742E1,8.472469300E-3,3.511817256E-1,-2.827466152E0,2.849204315E0
1.080906842E1,8.018981181E-3,4.165997896E-1,-3.027322814E0,3.055863725E0
1.081904842E1,-1.513168048E-2,4.693191630E-1,-3.160421230E0,3.195113737E0
1.082902942E1,3.445764184E-2,4.995524839E-1,-3.234696656E0,3.273225087E0
1.083901042E1,4.504121181E-2,5.524525362E-1,-3.200400982E0,3.248045406E0
1.084899142E1,5.991824605E-3,5.817906484E-1,-3.110965480E0,3.164904813E0
1.085897142E1,3.082798272E-3,5.676892108E-1,-3.050074330E0,3.102456118E0
1.086895242E1,-8.577865362E-4,5.652383503E-1,-2.946055872E0,2.999790047E0
1.087893342E1,-5.873012837E-2,5.658128393E-1,-2.712353187E0,2.771363060E0
1.088891342E1,-1.386674501E-2,5.387314600E-1,-2.461052722E0,2.519365868E0
1.089889442E1,4.381194435E-2,4.872882414E-1,-2.138269461E0,2.193528118E0
1.090887542E1,3.300025988E-2,4.463194326E-1,-1.777389836E0,1.832867885E0
1.091885642E1,4.400669318E-2,4.014192483E-1,-1.410803329E0,1.467460403E0
1.092883642E1,3.578930866E-2,3.718639120E-1,-1.030979894E0,1.096577944E0
1.093881742E1,-2.301164411E-2,3.438458088E-1,-6.233155274E-1,7.122371254E-1
1.094879842E1,-4.153397877E-2,3.059663764E-1,-2.323946625E-1,3.864553972E-1
1.095877942E1,-2.246679325E-2,2.674317634E-1,2.203008664E-1,3.472131573E-1
1.096875942E1,4.169210941E-3,2.359614640E-1,6.926091260E-1,7.317120993E-1
1.097874042E1,6.272136468E-2,2.207870623E-1,1.123489863E0,1.146695412E0
1.098872142E1,1.113887638E-1,1.874477005E-1,1.503405098E0,1.519134947E0
1.099870242E1,1.184978452E-1,1.751469129E-1,1.879216173E0,1.891076838E0
1.100868242E1,1.084252853E-1,1.777293357E-1,2.251892556E0,2.261495930E0
1.101866342E1,8.151124600E-2,1.899351060E-1,2.544158614E0,2.552540397E0
1.102864442E1,2.914435007E-2,2.032784522E-1,2.783602095E0,2.791166807E0
1.103862442E1,-2.855359856E-2,1.807386053E-1,2.962405856E0,2.968051585E0
1.104860542E1,-2.639224838E-2,1.875810170E-1,3.118454593E0,3.124202657E0
1.105858642E1,-1.288960218E-2,1.932516468E-1,3.249970753E0,3.255736819E0
1.106856742E1,-3.583429568E-3,1.913349295E-1,3.323728116E0,3.329232717E0
1.107854742E1,2.021926973E-2,1.574853981E-1,3.293165304E0,3.296990778E0
1.108852842E1,5.235786930E-2,1.375376219E-1,3.203963690E0,3.207341777E0
1.109850942E1,2.195000902E-2,1.248386389E-1,3.110938582E0,3.113519769E0
1.110849042E1,-4.971083477E-3,9.720966786E-2,2.934922189E0,2.936535831E0
1.111847042E1,1.410257053E-2,6.161795855E-2,2.630973394E0,2.631732634E0
1.112845142E1,2.942392007E-2,1.522907317E-2,2.302894894E0,2.303133211E0
1.113843242E1,4.359271031E-2,-1.014199555E-2,2.024185606E0,2.024680358E0
1.114841242E1,9.619645502E-2,-1.493261933E-2,1.743538551E0,1.746254111E0
1.115839342E1,1.203076315E-1,-4.247885227E-2,1.378511496E0,1.384403237E0
1.116837442E1,8.822560374E-2,-7.059781998E-2,9.415391296E-1,9.482951766E-1
1.117835542E1,4.168892998E-2,-6.348906755E-2,4.763264662E-1,4.823439965E-1
1.118833542E1,9.436602071E-3,-4.024024576E-2,4.735367596E-2,6.285457393E-2
1.119831642E1,-3.185106274E-2,-9.908691645E-3,-3.415615940E-1,3.431865307E-1
1.120829742E1,-4.617728926E-2,1.421253473E-2,-7.376303476E-1,7.392109766E-1
1.121827842E1,-4.723965526E-3,4.976974547E-2,-1.151299220E0,1.152384154E0
1.122825842E1,-2.555430584E-2,1.057132736E-1,-1.493236206E0,1.497191599E0
1.123823942E1,-4.394822102E-2,1.591041997E-1,-1.806984349E0,1.814507655E0
1.124822042E1,-4.048674244E-2,2.304606959E-1,-2.161182361E0,2.173812435E0
1.125820142E1,-6.536171146E-2,3.005164790E-1,-2.471362533E0,2.490424678E0
1.126818142E1,-2.764490470E-2,3.485151029E-1,-2.685361270E0,2.708023665E0
1.127816242E1,8.281312857E-2,4.072585702E-1,-2.818318768E0,2.848795927E0
1.128814342E1,1.155729948E-1,4.374898446E-1,-2.883950840E0,2.919233963E0
1.129812342E1,1.193068074E-1,4.718141699E-1,-2.976939111E0,3.016456397E0
1.130810442E1,1.279770223E-1,4.946452081E-1,-3.062733552E0,3.105058584E0
1.131808563E1,2.579601511E-2,5.335405943E-1,-3.030434702E0,3.077152171E0
1.132806662E1,-5.110338572E-2,5.563809881E-1,-2.964011502E0,3.016212118E0
1.133804663E1,-1.128490694E-2,5.391062665E-1,-2.862329591E0,2.912678081E0
1.134802763E1,-2.466892775E-2,5.127932113E-1,-2.652816837E0,2.702036752E0
1.135800862E1,-1.347582210E-2,4.940204331E-1,-2.363494268E0,2.414610308E0
1.136798963E1,5.865181223E-2,4.689107350E-1,-2.076100695E0,2.129204407E0
1.137796962E1,2.998496041E-2,4.179677457E-1,-1.791752352E0,1.840101254E0
1.138795062E1,-2.049419850E-2,3.771480408E-1,-1.484189394E0,1.531495613E0
1.139793163E1,1.889747009E-4,3.559694257E-1,-1.139691328E0,1.193989359E0
1.140791162E1,-2.481850684E-3,3.301209319E-1,-6.833792961E-1,7.589421925E-1
1.141789262E1,-2.532304846E-2,3.117200366E-1,-2.427980286E-1,3.959312070E-1
1.142787363E1,2.392059378E-2,2.706553334E-1,1.101165193E-1,2.931759747E-1
1.143785462E1,4.849450428E-2,2.434432688E-1,4.930085725E-1,5.519726394E-1
1.144783463E1,2.323475193E-2,2.520834070E-1,9.630416805E-1,9.957585933E-1
1.145781563E1,2.382433400E-2,2.643517426E-1,1.365127804E0,1.390691685E0
1.146779662E1,5.186798226E-2,2.333775795E-1,1.677337545E0,1.694289415E0
1.147777763E1,3.853793856E-2,2.226426762E-1,1.986217881E0,1.999028865E0
1.148775763E1,3.596541949E-2,2.339465135E-1,2.324298627E0,2.336319454E0
1.149773862E1,5.314932648E-2,2.518553656E-1,2.620933140E0,2.633542576E0
1.150771963E1,3.369516492E-2,2.466373104E-1,2.830054130E0,2.840980765E0
1.151769962E1,1.180995036E-2,2.249774694E-1,2.944074835E0,2.952681996E0
1.152768062E1,2.765272535E-2,2.110868239E-1,3.019603904E0,3.027099282E0
1.153766163E1,5.645837545E-2,2.149623585E-1,3.132089131E0,3.139964759E0
1.154764262E1,6.066285241E-2,2.150331098E-1,3.203629230E0,3.211410821E0
1.155762263E1,7.763403039E-2,1.765654474E-1,3.129143304E0,3.135082170E0
1.156760363E1,8.138096273E-2,1.267670506E-1,2.965095575E0,2.968919756E0
1.157758462E1,1.379127938E-2,1.196065503E-1,2.820365878E0,2.822934575E0
1.158756562E1,-3.620102573E-2,1.119104451E-1,2.641491365E0,2.644108753E0
1.159754563E1,-3.622021191E-2,7.556561440E-2,2.354743325E0,2.356233900E0
1.160752662E1,-1.849839762E-2,3.261079878E-2,1.999520881E0,1.999872348E0
1.161750763E1,8.599682786E-3,4.053289890E-3,1.697061957E0,1.697088586E0
1.162748863E1,6.783716675E-2,-2.108213603E-3,1.387696887E0,1.389355597E0
1.163746862E1,9.638232339E-2,-2.833502233E-2,1.039740193E0,1.044582258E0
1.164744963E1,5.938936539E-2,-3.343642563E-2,6.231418651E-1,6.268579387E-1
1.165743062E1,2.183390524E-2,-3.365628093E-2,1.491577935E-1,1.544587713E-1
1.166741062E1,-2.730247714E-3,-7.107290626E-3,-2.910241091E-1,2.911236849E-1
1.167739163E1,-4.847919188E-2,3.537039220E-2,-6.494718772E-1,6.522384656E-1
1.168737262E1,-1.443498474E-2,5.129996181E-2,-1.024471943E0,1.025857114E0
1.169735362E1,8.268405128E-2,8.389409602E-2,-1.392767007E0,1.397739178E0
1.170733363E1,1.076724197E-1,1.151360616E-1,-1.675999117E0,1.683396181E0
1.171731462E1,1.146992746E-1,1.822471869E-1,-1.927605391E0,1.939595964E0
1.172729563E1,7.111021880E-2,2.442718193E-1,-2.211487126E0,2.226072931E0
1.173727663E1,-5.355844885E-2,3.032617468E-1,-2.509860016E0,2.528682166E0
1.174725662E1,-8.767004516E-2,3.574423394E-1,-2.750019781E0,2.774537774E0
1.175723763E1,-8.626002565E-2,4.189126557E-1,-2.852555385E0,2.884441164E0
1.176721862E1,-8.895442262E-2,4.764270383E-1,-2.834931293E0,2.876061725E0
1.177719862E1,-9.642424062E-3,4.950112438E-1,-2.852150173E0,2.894803917E0
1.178717963E1,4.257624496E-2,5.043545097E-1,-2.894675218E0,2.938593342E0
1.179716062E1,-9.236371480E-3,5.352710778E-1,-2.814644378E0,2.865104433E0
1.180714162E1,-2.557155512E-2,5.563067284E-1,-2.696517173E0,2.753422587E0
1.181712163E1,1.024183676E-2,5.381522933E-1,-2.578929666E0,2.634500144E0
1.182710262E1,2.158591021E-2,5.280936205E-1,-2.375826631E0,2.433906531E0
1.183708363E1,7.743540779E-2,4.885459775E-1,-2.085785438E0,2.143635769E0
1.184706463E1,1.444849180E-1,4.730055401E-1,-1.732687288E0,1.801892164E0
1.185704462E1,1.106941877E-1,4.551186150E-1,-1.386873599E0,1.463832141E0
1.186702563E1,6.623605292E-2,4.077897897E-1,-1.111358060E0,1.185662880E0
1.187700662E1,2.945830900E-2,3.742106920E-1,-8.154562032E-1,8.977027645E-1
1.188698662E1,-1.678750232E-2,3.405365771E-1,-4.080035055E-1,5.317084173E-1
1.189696763E1,-4.321856160E-2,3.418878686E-1,6.014913797E-2,3.498186353E-1
1.190694862E1,-1.103881225E-2,3.267377329E-1,4.460308725E-1,5.530126044E-1
1.191692962E1,1.518002965E-2,2.920222288E-1,8.069555211E-1,8.583033429E-1
1.192690963E1,-9.770806991E-3,2.586548004E-1,1.188501545E0,1.216360842E0
1.193689062E1,8.200719953E-3,2.570722514E-1,1.520601760E0,1.542200734E0
1.194687163E1,2.555982415E-2,2.519968683E-1,1.837969914E0,1.855340705E0
1.195685263E1,1.320246477E-2,2.593687454E-1,2.191078590E0,2.206416062E0
1.196683262E1,3.636916973E-2,2.522933221E-1,2.445373414E0,2.458622738E0
1.197681363E1,8.770257030E-2,2.272654849E-1,2.617241793E0,2.628553964E0
1.198679463E1,8.173698507E-2,2.280191910E-1,2.808765002E0,2.819190402E0
1.199677462E1,4.302863672E-2,2.266959661E-1,2.970642244E0,2.979590218E0
1.200675563E1,5.456566829E-2,2.141244525E-1,3.006806104E0,3.014914532E0
1.201673662E1,5.186706863E-2,1.858443940E-1,2.968341365E0,2.974605653E0
1.202671762E1,4.255676642E-4,1.567182434E-1,2.938586639E0,2.942762685E0
1.203669763E1,2.736496925E-3,1.417543414E-1,2.870095278E0,2.873595080E0
1.204667862E1,3.142450836E-2,1.360012659E-1,2.738070411E0,2.741626054E0
1.205665962E1,2.167391080E-2,1.108778268E-1,2.564299348E0,2.566786862E0
1.206664063E1,-2.478488535E-3,5.721646696E-2,2.326537526E0,2.327242301E0
1.207662062E1,4.054013483E-2,1.937328726E-2,1.985115096E0,1.985623522E0
1.208660163E1,6.190520301E-2,3.777886033E-3,1.675023217E0,1.676171024E0
1.209658263E1,4.026659478E-2,1.150527388E-2,1.399417630E0,1.400044097E0
1.210656262E1,4.905952804E-2,-1.680197418E-3,1.050895511E0,1.052041366E0
1.211654363E1,6.733171150E-2,-1.481918335E-2,6.300064963E-1,6.337675859E-1
1.212652462E1,4.092502780E-2,-7.970339656E-3,2.454988575E-1,2.490142029E-1
1.213650562E1,-1.331593730E-2,1.645026416E-2,-1.163128138E-1,1.182226544E-1
1.214648563E1,-1.702354711E-2,4.113428503E-2,-5.087042534E-1,5.106484584E-1
1.215646662E1,1.598201182E-2,7.921778530E-2,-8.929791731E-1,8.966285104E-1
1.216644762E1,3.186780039E-2,1.055214849E-1,-1.216585137E0,1.221568556E0
1.217642863E1,2.887307581E-2,1.555686808E-1,-1.495816582E0,1.504161732E0
1.218640862E1,-1.314856075E-3,2.099284905E-1,-1.772071209E0,1.784462964E0
1.219638963E1,-3.705380559E-2,2.739385450E-1,-2.065965132E0,2.084376942E0
1.220637063E1,-6.110259958E-2,3.395223776E-1,-2.350989997E0,2.376165596E0
1.221635062E1,-2.799230240E-2,3.825795195E-1,-2.557357534E0,2.585967558E0
1.222633163E1,8.133199230E-2,4.071296391E-1,-2.665580724E0,2.697719414E0
1.223631262E1,1.529894739E-1,4.535398668E-1,-2.659614226E0,2.702341951E0
1.224629362E1,1.294993814E-1,4.870596153E-1,-2.635812550E0,2.683561990E0
1.225627363E1,2.823342696E-2,5.185752305E-1,-2.683892450E0,2.733678123E0
1.226625462E1,-7.302580319E-2,5.483603624E-1,-2.756890844E0,2.811846187E0
1.227623562E1,-1.491656142E-1,5.715290773E-1,-2.731753079E0,2.794882959E0
1.228621663E1,-1.034132713E-1,5.549533904E-1,-2.561624247E0,2.623087180E0
1.229619662E1,2.982507560E-2,5.191903576E-1,-2.266150991E0,2.325056661E0
1.230617763E1,1.361064793E-1,4.908363318E-1,-1.931344101E0,1.997382115E0
1.231615938E1,1.546991633E-1,4.717937046E-1,-1.640420564E0,1.713913871E0
1.232613937E1,7.581931047E-2,4.535202786E-1,-1.448690363E0,1.519912161E0
1.233612038E1,-5.136201538E-2,4.337423640E-1,-1.208007857E0,1.284544073E0
1.234610138E1,-9.106574256E-2,3.932597512E-1,-9.028826022E-1,9.890112207E-1
1.235608237E1,-2.287660997E-2,3.561372408E-1,-5.110408008E-1,6.233135436E-1
1.236606238E1,8.148142520E-2,3.252133638E-1,-3.642113686E-2,3.372379780E-1
1.237604337E1,1.635778679E-1,2.876645914E-1,4.213298947E-1,5.357494901E-1
1.238602437E1,1.922265568E-1,2.668023106E-1,7.666921788E-1,8.342370282E-1
1.239600538E1,7.784233745E-2,2.842261362E-1,1.088513573E0,1.127699306E0
1.240598537E1,-1.151507893E-1,3.005819678E-1,1.365288017E0,1.402719000E0
1.241596637E1,-2.365696476E-1,2.956489643E-1,1.613473086E0,1.657307728E0
1.242594738E1,-2.336342722E-1,2.872932932E-1,1.881633412E0,1.917724357E0
1.243592737E1,-1.400166586E-1,2.733310193E-1,2.159432874E0,2.181161353E0
1.244590838E1,2.809338614E-2,2.335752153E-1,2.436984998E0,2.448314216E0
1.245588938E1,2.170416649E-1,2.095612854E-1,2.655125318E0,2.672211345E0
1.246587037E1,3.038626578E-1,1.901777655E-1,2.814929137E0,2.837662091E0
1.247585038E1,2.713713250E-1,2.017739636E-1,2.923457553E0,2.942950763E0
1.248583138E1,1.739501341E-1,2.109675407E-1,2.900683817E0,2.913542957E0
1.249581237E1,4.893980630E-2,1.898052979E-1,2.782243786E0,2.789139947E0
1.250579338E1,-7.233820718E-2,1.646710414E-1,2.675292365E0,2.681331499E0
1.251577337E1,-8.646749217E-2,1.509599054E-1,2.591509366E0,2.597342164E0
1.252575437E1,-1.922977466E-2,1.348511186E-1,2.476423298E0,2.480166720E0
1.253573538E1,5.992475107E-2,7.675347626E-2,2.291573516E0,2.293641482E0
1.254571537E1,1.021367145E-1,4.009231120E-2,2.047058160E0,2.049996686E0
1.255569638E1,9.766023237E-2,2.341166675E-2,1.781269464E0,1.784098240E0
1.256567738E1,3.488383077E-2,3.887550563E-2,1.474841450E0,1.475766068E0
1.257565837E1,-8.856784858E-2,2.857709706E-2,1.061843253E0,1.065913696E0
1.258563838E1,-1.438715817E-1,1.503231436E-2,6.034958053E-1,6.205901945E-1
1.259561938E1,-9.223960765E-2,4.316619247E-2,2.721972442E-1,2.906248529E-1
1.260560037E1,2.466830648E-3,7.974023402E-2,3.770635486E-2,8.824035002E-2
1.261558138E1,1.134176380E-1,7.419882774E-2,-2.708184707E-1,3.028393481E-1
1.262556137E1,2.078817823E-1,5.818301171E-2,-6.827659231E-1,7.160791884E-1
1.263554237E1,1.705036755E-1,9.242986143E-2,-1.027047642E0,1.045199331E0
1.264552338E1,2.246887632E-2,1.833607891E-1,-1.305007317E0,1.318017499E0
1.265550337E1,-5.906389475E-2,2.399235374E-1,-1.679036745E0,1.697119984E0
1.266548437E1,-8.578037124E-2,2.662202203E-1,-2.066314795E0,2.085159061E0
1.267546538E1,-4.681302778E-2,3.023051423E-1,-2.239987040E0,2.260779025E0
1.268544637E1,5.549522940E-2,3.547537896E-1,-2.273116779E0,2.301301776E0
1.269542638E1,8.219635695E-2,3.946183518E-1,-2.325587938E0,2.360262516E0
